station,valid,tmpc,drct,sknt,skyc1
ATL,2023-11-16 04:52,13.33,70.00,12.00,OVC
ATL,2023-11-16 05:28,13.33,80.00,13.00,SCT
ATL,2023-11-16 05:52,12.78,80.00,11.00,BKN
ATL,2023-11-16 06:49,13.00,80.00,9.00,FEW
ATL,2023-11-16 06:52,12.78,80.00,10.00,FEW
ATL,2023-11-16 07:52,12.78,70.00,10.00,FEW
ATL,2023-11-16 08:52,13.33,70.00,11.00,SCT
ATL,2023-11-16 09:52,13.33,60.00,9.00,FEW
ATL,2023-11-16 10:52,13.33,70.00,12.00,SCT
ATL,2023-11-16 11:06,13.33,40.00,10.00,BKN
ATL,2023-11-16 11:35,13.33,60.00,10.00,SCT
ATL,2023-11-16 11:52,13.33,70.00,12.00,FEW
ATL,2023-11-16 12:49,13.00,90.00,11.00,BKN
ATL,2023-11-16 12:52,13.33,100.00,9.00,BKN
ATL,2023-11-16 13:52,13.89,70.00,11.00,SCT
ATL,2023-11-16 14:52,15.00,90.00,11.00,FEW
ATL,2023-11-16 15:52,18.33,90.00,12.00,FEW
ATL,2023-11-16 16:52,20.00,90.00,12.00,FEW
ATL,2023-11-16 17:52,20.00,90.00,8.00,FEW
ATL,2023-11-16 18:52,21.11,100.00,11.00,SCT
ATL,2023-11-16 19:52,20.00,100.00,9.00,SCT
ATL,2023-11-16 20:52,20.56,120.00,10.00,FEW
ATL,2023-11-16 21:52,20.00,110.00,6.00,FEW
ATL,2023-11-16 22:52,18.89,90.00,8.00,FEW
ATL,2023-11-16 23:52,17.78,90.00,6.00,FEW
ATL,2023-11-17 00:52,17.22,90.00,7.00,BKN
ATL,2023-11-17 01:52,17.22,70.00,6.00,SCT
ATL,2023-11-17 02:52,16.11,90.00,10.00,FEW
ATL,2023-11-17 03:52,16.11,80.00,10.00,FEW
ATL,2023-11-17 04:52,15.56,70.00,9.00,FEW
ATL,2023-11-17 05:43,15.00,80.00,7.00,BKN
ATL,2023-11-17 05:52,15.00,90.00,7.00,BKN
ATL,2023-11-17 06:49,14.00,80.00,8.00,FEW
ATL,2023-11-17 06:52,14.44,90.00,8.00,FEW
ATL,2023-11-17 07:52,15.00,60.00,7.00,FEW
ATL,2023-11-17 08:52,14.44,70.00,7.00,FEW
ATL,2023-11-17 09:52,15.00,50.00,6.00,BKN
ATL,2023-11-17 10:52,14.44,90.00,6.00,FEW
ATL,2023-11-17 11:52,15.00,90.00,6.00,FEW
ATL,2023-11-17 12:52,15.56,80.00,9.00,BKN
ATL,2023-11-17 13:00,15.56,90.00,7.00,BKN
ATL,2023-11-17 13:52,16.67,80.00,8.00,FEW
ATL,2023-11-17 14:27,17.78,90.00,8.00,FEW
ATL,2023-11-17 14:52,18.33,100.00,7.00,SCT
ATL,2023-11-17 15:52,19.44,80.00,7.00,FEW
ATL,2023-11-17 16:52,20.00,90.00,5.00,SCT
ATL,2023-11-17 17:01,20.00,120.00,5.00,BKN
ATL,2023-11-17 17:46,20.00,140.00,3.00,SCT
ATL,2023-11-17 17:52,20.00,70.00,4.00,SCT
ATL,2023-11-17 18:52,20.56,90.00,3.00,FEW
ATL,2023-11-17 19:52,21.11,110.00,5.00,FEW
ATL,2023-11-17 20:36,21.11,90.00,5.00,BKN
ATL,2023-11-17 20:52,21.11,110.00,3.00,BKN
ATL,2023-11-17 21:16,20.56,M,3.00,BKN
ATL,2023-11-17 21:52,19.44,0.00,0.00,FEW
ATL,2023-11-17 22:47,18.00,90.00,7.00,FEW
ATL,2023-11-17 22:52,17.78,90.00,6.00,FEW
ATL,2023-11-17 23:52,18.33,70.00,5.00,FEW
ATL,2023-11-18 00:52,18.33,60.00,6.00,FEW
ATL,2023-11-18 01:52,17.22,100.00,5.00,FEW
ATL,2023-11-18 02:52,16.67,0.00,0.00,FEW
ATL,2023-11-18 03:52,16.67,270.00,3.00,FEW
ATL,2023-11-18 04:52,16.67,0.00,0.00,BKN
ATL,2023-11-18 05:52,16.67,290.00,4.00,SCT
ATL,2023-11-18 06:52,16.11,320.00,7.00,BKN
ATL,2023-11-18 07:52,16.11,280.00,4.00,BKN
ATL,2023-11-18 08:52,15.00,310.00,6.00,SCT
ATL,2023-11-18 09:52,15.00,310.00,6.00,FEW
ATL,2023-11-18 10:52,15.00,310.00,8.00,FEW
ATL,2023-11-18 11:52,14.44,300.00,7.00,CLR
ATL,2023-11-18 12:52,15.00,330.00,10.00,CLR
ATL,2023-11-18 13:52,16.67,330.00,12.00,FEW
ATL,2023-11-18 14:52,18.89,330.00,11.00,FEW
ATL,2023-11-18 15:52,20.00,350.00,13.00,FEW
ATL,2023-11-18 16:52,22.22,320.00,10.00,FEW
ATL,2023-11-18 17:52,22.78,340.00,10.00,FEW
ATL,2023-11-18 18:52,23.33,360.00,12.00,FEW
ATL,2023-11-18 19:52,22.78,340.00,12.00,FEW
ATL,2023-11-18 20:52,21.67,320.00,13.00,CLR
ATL,2023-11-18 21:52,20.56,340.00,13.00,CLR
ATL,2023-11-18 22:52,18.89,340.00,7.00,CLR
ATL,2023-11-18 23:52,17.78,350.00,8.00,CLR
ATL,2023-11-19 00:52,16.67,340.00,8.00,CLR
ATL,2023-11-19 01:52,14.44,330.00,6.00,CLR
ATL,2023-11-19 02:52,13.33,310.00,7.00,CLR
ATL,2023-11-19 03:52,12.78,320.00,8.00,CLR
ATL,2023-11-19 04:52,12.22,320.00,8.00,CLR
ATL,2023-11-19 05:52,11.67,330.00,8.00,CLR
ATL,2023-11-19 06:52,11.11,360.00,6.00,CLR
ATL,2023-11-19 07:52,10.56,20.00,4.00,CLR
ATL,2023-11-19 08:52,9.44,330.00,4.00,CLR
ATL,2023-11-19 09:52,9.44,330.00,3.00,CLR
ATL,2023-11-19 10:52,8.89,40.00,3.00,CLR
ATL,2023-11-19 11:52,10.56,30.00,4.00,CLR
ATL,2023-11-19 12:52,11.11,80.00,8.00,FEW
ATL,2023-11-19 13:52,12.22,90.00,13.00,FEW
ATL,2023-11-19 14:52,14.44,90.00,9.00,FEW
ATL,2023-11-19 15:52,16.11,100.00,7.00,FEW
ATL,2023-11-19 16:52,17.78,M,5.00,FEW
ATL,2023-11-19 17:52,18.89,110.00,6.00,FEW
ATL,2023-11-19 18:52,20.00,80.00,4.00,FEW
ATL,2023-11-19 19:52,20.56,130.00,4.00,FEW
ATL,2023-11-19 20:52,20.56,130.00,8.00,FEW
ATL,2023-11-19 21:52,20.00,140.00,7.00,FEW
ATL,2023-11-19 22:52,18.33,110.00,3.00,FEW
ATL,2023-11-19 23:52,16.67,90.00,9.00,FEW
ATL,2023-11-20 00:52,15.00,90.00,9.00,FEW
ATL,2023-11-20 01:52,15.00,100.00,8.00,FEW
ATL,2023-11-20 02:52,14.44,100.00,8.00,FEW
ATL,2023-11-20 03:52,13.89,100.00,7.00,FEW
ATL,2023-11-20 04:52,13.33,90.00,9.00,FEW
ATL,2023-11-20 05:52,13.33,90.00,7.00,BKN
ATL,2023-11-20 06:49,14.00,100.00,6.00,BKN
ATL,2023-11-20 06:52,13.89,100.00,7.00,BKN
ATL,2023-11-20 07:52,13.89,100.00,7.00,OVC
ATL,2023-11-20 08:52,14.44,100.00,7.00,OVC
ATL,2023-11-20 09:52,14.44,100.00,8.00,OVC
ATL,2023-11-20 10:52,14.44,120.00,9.00,OVC
ATL,2023-11-20 11:52,13.89,110.00,6.00,OVC
ATL,2023-11-20 12:52,13.89,110.00,6.00,BKN
ATL,2023-11-20 13:52,14.44,110.00,7.00,OVC
ATL,2023-11-20 14:52,15.00,100.00,7.00,OVC
ATL,2023-11-20 15:52,16.11,100.00,7.00,OVC
ATL,2023-11-20 16:52,17.78,120.00,10.00,OVC
ATL,2023-11-20 17:52,18.89,110.00,8.00,BKN
ATL,2023-11-20 18:52,19.44,130.00,6.00,BKN
ATL,2023-11-20 19:25,19.44,140.00,7.00,OVC
ATL,2023-11-20 19:52,18.89,120.00,10.00,BKN
ATL,2023-11-20 20:52,18.33,100.00,9.00,BKN
ATL,2023-11-20 21:52,18.33,70.00,10.00,BKN
ATL,2023-11-20 22:16,17.78,80.00,12.00,SCT
ATL,2023-11-20 22:52,17.22,80.00,10.00,BKN
ATL,2023-11-20 23:52,17.78,100.00,9.00,BKN
ATL,2023-11-21 00:52,17.22,90.00,10.00,BKN
ATL,2023-11-21 01:52,17.22,100.00,8.00,BKN
ATL,2023-11-21 02:52,17.78,110.00,8.00,BKN
ATL,2023-11-21 03:52,17.78,120.00,11.00,BKN
ATL,2023-11-21 04:52,17.78,110.00,11.00,BKN
ATL,2023-11-21 05:43,17.22,120.00,11.00,OVC
ATL,2023-11-21 05:52,16.67,120.00,16.00,OVC
ATL,2023-11-21 06:11,16.11,120.00,10.00,OVC
ATL,2023-11-21 06:52,15.56,110.00,13.00,OVC
ATL,2023-11-21 07:52,15.00,120.00,10.00,OVC
ATL,2023-11-21 08:52,14.44,130.00,10.00,OVC
ATL,2023-11-21 09:36,14.44,140.00,11.00,OVC
ATL,2023-11-21 09:50,14.00,140.00,20.00,OVC
ATL,2023-11-21 09:52,14.44,140.00,20.00,OVC
ATL,2023-11-21 10:52,15.00,130.00,9.00,BKN
ATL,2023-11-21 10:59,15.00,110.00,13.00,BKN
ATL,2023-11-21 11:52,15.00,120.00,10.00,OVC
ATL,2023-11-21 12:43,15.56,130.00,9.00,OVC
ATL,2023-11-21 12:52,15.56,130.00,10.00,OVC
ATL,2023-11-21 13:52,16.11,130.00,9.00,OVC
ATL,2023-11-21 14:47,17.00,130.00,6.00,OVC
ATL,2023-11-21 14:52,16.67,140.00,7.00,OVC
ATL,2023-11-21 15:08,17.22,130.00,7.00,OVC
ATL,2023-11-21 15:46,18.00,170.00,11.00,BKN
ATL,2023-11-21 15:52,18.33,170.00,11.00,BKN
ATL,2023-11-21 16:52,18.33,160.00,10.00,SCT
ATL,2023-11-21 17:41,18.89,180.00,16.00,SCT
ATL,2023-11-21 17:52,19.44,180.00,11.00,SCT
ATL,2023-11-21 18:13,19.44,170.00,17.00,BKN
ATL,2023-11-21 18:48,19.00,170.00,12.00,FEW
ATL,2023-11-21 18:52,19.44,180.00,16.00,FEW
ATL,2023-11-21 19:52,19.44,180.00,14.00,SCT
ATL,2023-11-21 20:22,19.44,210.00,14.00,SCT
ATL,2023-11-21 20:25,19.44,230.00,10.00,SCT
ATL,2023-11-21 20:28,19.44,260.00,10.00,SCT
ATL,2023-11-21 20:30,19.44,270.00,13.00,SCT
ATL,2023-11-21 20:34,18.89,240.00,12.00,SCT
ATL,2023-11-21 20:37,18.89,250.00,15.00,SCT
ATL,2023-11-21 20:41,18.33,250.00,15.00,SCT
ATL,2023-11-21 20:46,18.00,250.00,11.00,FEW
ATL,2023-11-21 20:52,18.89,250.00,8.00,FEW
ATL,2023-11-21 21:17,18.89,240.00,7.00,FEW
ATL,2023-11-21 21:44,18.89,230.00,6.00,SCT
ATL,2023-11-21 21:52,18.89,230.00,5.00,SCT
ATL,2023-11-21 22:52,18.89,230.00,5.00,FEW
ATL,2023-11-21 23:09,17.22,320.00,13.00,FEW
ATL,2023-11-21 23:18,17.22,310.00,13.00,FEW
ATL,2023-11-21 23:27,17.22,300.00,12.00,FEW
ATL,2023-11-21 23:52,17.22,300.00,10.00,FEW
ATL,2023-11-22 00:52,16.67,300.00,9.00,FEW
ATL,2023-11-22 01:52,16.67,320.00,8.00,FEW
ATL,2023-11-22 02:52,16.11,310.00,6.00,FEW
ATL,2023-11-22 03:52,15.56,320.00,6.00,FEW
ATL,2023-11-22 04:18,15.56,280.00,3.00,FEW
ATL,2023-11-22 04:52,15.00,290.00,5.00,FEW
ATL,2023-11-22 05:52,14.44,310.00,8.00,FEW
ATL,2023-11-22 06:52,13.89,300.00,8.00,FEW
ATL,2023-11-22 07:52,13.33,300.00,8.00,FEW
ATL,2023-11-22 08:37,13.33,300.00,9.00,BKN
ATL,2023-11-22 08:52,13.33,310.00,12.00,BKN
ATL,2023-11-22 09:46,13.00,300.00,9.00,SCT
ATL,2023-11-22 09:52,12.78,300.00,9.00,SCT
ATL,2023-11-22 10:02,12.78,310.00,9.00,BKN
ATL,2023-11-22 10:50,13.00,310.00,10.00,BKN
ATL,2023-11-22 10:52,12.78,310.00,12.00,BKN
ATL,2023-11-22 10:57,12.78,310.00,9.00,FEW
ATL,2023-11-22 11:17,12.22,300.00,9.00,SCT
ATL,2023-11-22 11:52,12.22,300.00,10.00,SCT
ATL,2023-11-22 12:52,12.22,300.00,14.00,SCT
ATL,2023-11-22 13:52,11.67,310.00,12.00,SCT
ATL,2023-11-22 14:45,11.67,300.00,13.00,BKN
ATL,2023-11-22 14:52,11.67,310.00,15.00,BKN
ATL,2023-11-22 15:52,11.67,300.00,17.00,BKN
ATL,2023-11-22 16:52,11.67,300.00,18.00,BKN
ATL,2023-11-22 17:52,11.67,300.00,12.00,BKN
ATL,2023-11-22 18:32,11.67,310.00,14.00,BKN
ATL,2023-11-22 18:52,11.11,310.00,12.00,BKN
ATL,2023-11-22 19:52,10.56,280.00,13.00,SCT
ATL,2023-11-22 20:52,10.56,330.00,14.00,BKN
ATL,2023-11-22 21:52,10.00,330.00,16.00,BKN
ATL,2023-11-22 22:52,8.89,320.00,13.00,BKN
ATL,2023-11-22 23:52,8.89,330.00,11.00,OVC
ATL,2023-11-23 00:52,8.33,330.00,11.00,BKN
ATL,2023-11-23 01:52,8.33,350.00,11.00,BKN
ATL,2023-11-23 02:52,7.78,330.00,9.00,BKN
ATL,2023-11-23 03:52,7.78,320.00,10.00,BKN
ATL,2023-11-23 04:52,7.78,310.00,10.00,BKN
ATL,2023-11-23 05:52,6.67,330.00,8.00,BKN
ATL,2023-11-23 06:19,6.67,320.00,7.00,SCT
ATL,2023-11-23 06:52,6.11,320.00,7.00,FEW
ATL,2023-11-23 07:52,6.11,330.00,8.00,SCT
ATL,2023-11-23 08:52,6.11,320.00,9.00,FEW
ATL,2023-11-23 09:52,6.11,320.00,10.00,FEW
ATL,2023-11-23 10:52,5.56,310.00,7.00,FEW
ATL,2023-11-23 11:52,5.00,330.00,7.00,FEW
ATL,2023-11-23 12:52,5.00,320.00,5.00,FEW
ATL,2023-11-23 13:52,7.22,340.00,6.00,FEW
ATL,2023-11-23 14:52,8.89,340.00,10.00,FEW
ATL,2023-11-23 15:52,10.56,330.00,4.00,SCT
ATL,2023-11-23 16:52,11.67,0.00,0.00,BKN
ATL,2023-11-23 17:52,12.78,0.00,0.00,BKN
ATL,2023-11-23 18:52,12.78,0.00,0.00,BKN
ATL,2023-11-23 19:52,13.89,280.00,6.00,BKN
ATL,2023-11-23 20:52,13.89,270.00,5.00,BKN
ATL,2023-11-23 21:52,13.33,260.00,5.00,BKN
ATL,2023-11-23 22:52,12.22,280.00,3.00,BKN
ATL,2023-11-23 23:52,11.67,300.00,3.00,BKN
ATL,2023-11-24 00:52,11.11,0.00,0.00,BKN
ATL,2023-11-24 01:52,10.56,210.00,3.00,BKN
ATL,2023-11-24 02:52,10.56,0.00,0.00,BKN
ATL,2023-11-24 03:52,10.00,320.00,4.00,FEW
ATL,2023-11-24 04:52,9.44,290.00,3.00,BKN
ATL,2023-11-24 05:52,8.33,320.00,5.00,SCT
ATL,2023-11-24 06:52,7.78,290.00,4.00,BKN
ATL,2023-11-24 07:52,7.22,300.00,5.00,SCT
ATL,2023-11-24 08:52,6.67,290.00,4.00,SCT
ATL,2023-11-24 09:52,7.22,270.00,4.00,BKN
ATL,2023-11-24 10:52,7.78,250.00,4.00,SCT
ATL,2023-11-24 11:52,7.78,260.00,5.00,BKN
ATL,2023-11-24 12:52,8.33,280.00,6.00,BKN
ATL,2023-11-24 13:52,9.44,300.00,6.00,FEW
ATL,2023-11-24 14:52,12.22,M,6.00,FEW
ATL,2023-11-24 15:52,13.89,0.00,0.00,FEW
ATL,2023-11-24 16:52,15.56,280.00,5.00,FEW
ATL,2023-11-24 17:52,16.67,M,4.00,FEW
ATL,2023-11-24 18:52,17.22,300.00,5.00,FEW
ATL,2023-11-24 19:52,16.67,300.00,6.00,FEW
ATL,2023-11-24 20:52,17.22,M,3.00,FEW
ATL,2023-11-24 21:52,16.67,330.00,8.00,FEW
ATL,2023-11-24 22:52,14.44,340.00,7.00,FEW
ATL,2023-11-24 23:52,13.33,330.00,6.00,FEW
ATL,2023-11-25 00:52,12.22,320.00,5.00,FEW
ATL,2023-11-25 01:52,10.56,320.00,6.00,FEW
ATL,2023-11-25 02:52,10.56,300.00,3.00,FEW
ATL,2023-11-25 03:52,10.00,310.00,4.00,FEW
ATL,2023-11-25 04:52,8.89,0.00,0.00,FEW
ATL,2023-11-25 05:52,8.33,0.00,0.00,FEW
ATL,2023-11-25 06:52,8.33,0.00,0.00,FEW
ATL,2023-11-25 07:52,7.22,340.00,3.00,CLR
ATL,2023-11-25 08:52,7.78,40.00,5.00,CLR
ATL,2023-11-25 09:52,7.78,60.00,8.00,CLR
ATL,2023-11-25 10:52,7.22,80.00,7.00,CLR
ATL,2023-11-25 11:52,6.67,80.00,7.00,FEW
ATL,2023-11-25 12:52,7.78,70.00,11.00,FEW
ATL,2023-11-25 13:52,8.89,90.00,12.00,FEW
ATL,2023-11-25 14:52,10.56,80.00,14.00,FEW
ATL,2023-11-25 15:52,12.78,100.00,14.00,FEW
ATL,2023-11-25 16:52,13.33,60.00,10.00,FEW
ATL,2023-11-25 17:52,14.44,120.00,8.00,SCT
ATL,2023-11-25 18:52,15.00,100.00,10.00,SCT
ATL,2023-11-25 19:52,14.44,90.00,10.00,SCT
ATL,2023-11-25 20:52,13.89,100.00,11.00,BKN
ATL,2023-11-25 21:52,13.33,90.00,12.00,BKN
ATL,2023-11-25 22:52,12.22,110.00,9.00,SCT
ATL,2023-11-25 23:52,11.67,100.00,9.00,FEW
ATL,2023-11-26 00:52,11.11,110.00,8.00,SCT
ATL,2023-11-26 01:52,10.56,100.00,9.00,SCT
ATL,2023-11-26 02:52,10.00,100.00,9.00,BKN
ATL,2023-11-26 03:42,9.44,90.00,7.00,BKN
ATL,2023-11-26 03:52,9.44,100.00,8.00,BKN
ATL,2023-11-26 04:52,10.00,110.00,10.00,BKN
ATL,2023-11-26 05:06,10.00,110.00,8.00,BKN
ATL,2023-11-26 05:52,10.00,110.00,8.00,BKN
ATL,2023-11-26 06:52,10.00,110.00,9.00,BKN
ATL,2023-11-26 07:09,10.00,110.00,8.00,SCT
ATL,2023-11-26 07:52,9.44,110.00,8.00,SCT
ATL,2023-11-26 08:01,9.44,110.00,10.00,BKN
ATL,2023-11-26 08:52,9.44,100.00,7.00,BKN
ATL,2023-11-26 09:52,9.44,90.00,12.00,BKN
ATL,2023-11-26 10:52,9.44,100.00,11.00,OVC
ATL,2023-11-26 11:52,8.89,100.00,9.00,OVC
ATL,2023-11-26 12:52,8.89,100.00,8.00,OVC
ATL,2023-11-26 13:52,8.89,80.00,7.00,OVC
ATL,2023-11-26 14:52,8.89,100.00,9.00,OVC
ATL,2023-11-26 15:52,9.44,100.00,9.00,OVC
ATL,2023-11-26 16:52,9.44,120.00,8.00,OVC
ATL,2023-11-26 17:52,8.89,110.00,9.00,OVC
ATL,2023-11-26 18:52,8.33,100.00,8.00,BKN
ATL,2023-11-26 19:52,7.78,120.00,5.00,FEW
ATL,2023-11-26 20:52,7.78,100.00,4.00,FEW
ATL,2023-11-26 21:03,7.78,120.00,8.00,FEW
ATL,2023-11-26 21:13,7.22,110.00,9.00,FEW
ATL,2023-11-26 21:52,7.22,120.00,7.00,SCT
ATL,2023-11-26 22:40,6.67,140.00,7.00,BKN
ATL,2023-11-26 22:52,6.67,140.00,6.00,BKN
ATL,2023-11-26 23:52,6.67,0.00,0.00,BKN
ATL,2023-11-27 00:52,7.22,0.00,0.00,BKN
ATL,2023-11-27 00:59,7.22,0.00,0.00,BKN
ATL,2023-11-27 01:08,7.22,0.00,0.00,BKN
ATL,2023-11-27 01:30,7.22,220.00,3.00,BKN
ATL,2023-11-27 01:52,7.78,230.00,3.00,BKN
ATL,2023-11-27 02:52,8.33,260.00,4.00,BKN
ATL,2023-11-27 03:52,8.33,260.00,6.00,BKN
ATL,2023-11-27 04:52,8.89,280.00,7.00,BKN
ATL,2023-11-27 05:52,8.89,270.00,8.00,SCT
ATL,2023-11-27 06:52,8.33,280.00,9.00,FEW
ATL,2023-11-27 07:22,8.89,290.00,12.00,BKN
ATL,2023-11-27 07:52,8.33,290.00,12.00,BKN
ATL,2023-11-27 07:58,8.33,300.00,11.00,SCT
ATL,2023-11-27 08:52,7.22,310.00,11.00,FEW
ATL,2023-11-27 09:52,6.67,300.00,11.00,SCT
ATL,2023-11-27 10:12,6.67,310.00,12.00,BKN
ATL,2023-11-27 10:43,6.11,310.00,12.00,SCT
ATL,2023-11-27 10:52,6.11,310.00,15.00,FEW
ATL,2023-11-27 11:52,5.00,310.00,11.00,FEW
ATL,2023-11-27 12:52,4.44,300.00,10.00,FEW
ATL,2023-11-27 13:52,4.44,320.00,14.00,FEW
ATL,2023-11-27 14:52,6.67,310.00,11.00,FEW
ATL,2023-11-27 15:52,8.33,310.00,12.00,FEW
ATL,2023-11-27 16:52,9.44,310.00,16.00,FEW
ATL,2023-11-27 17:52,9.44,310.00,15.00,FEW
ATL,2023-11-27 18:52,10.56,300.00,11.00,FEW
ATL,2023-11-27 19:52,10.56,300.00,13.00,FEW
ATL,2023-11-27 20:52,11.11,310.00,15.00,FEW
ATL,2023-11-27 21:52,9.44,320.00,7.00,SCT
ATL,2023-11-27 22:52,7.78,300.00,9.00,FEW
ATL,2023-11-27 23:52,6.67,290.00,11.00,FEW
ATL,2023-11-28 00:52,5.56,290.00,9.00,FEW
ATL,2023-11-28 01:52,4.44,270.00,8.00,FEW
ATL,2023-11-28 02:52,4.44,290.00,8.00,SCT
ATL,2023-11-28 03:52,3.89,300.00,7.00,BKN
ATL,2023-11-28 04:52,3.89,310.00,9.00,SCT
ATL,2023-11-28 05:52,3.33,310.00,10.00,SCT
ATL,2023-11-28 06:52,3.33,310.00,10.00,FEW
ATL,2023-11-28 07:52,3.33,310.00,9.00,FEW
ATL,2023-11-28 08:52,3.33,310.00,9.00,FEW
ATL,2023-11-28 09:52,2.78,300.00,8.00,FEW
ATL,2023-11-28 10:52,2.22,300.00,8.00,SCT
ATL,2023-11-28 11:52,2.22,280.00,8.00,BKN
ATL,2023-11-28 12:52,1.67,270.00,6.00,FEW
ATL,2023-11-28 13:52,3.89,280.00,11.00,SCT
ATL,2023-11-28 14:52,5.56,300.00,12.00,FEW
ATL,2023-11-28 15:52,8.33,310.00,14.00,FEW
ATL,2023-11-28 16:52,10.00,320.00,20.00,FEW
ATL,2023-11-28 17:52,11.11,310.00,13.00,FEW
ATL,2023-11-28 18:52,11.11,300.00,14.00,CLR
ATL,2023-11-28 19:52,11.11,300.00,14.00,CLR
ATL,2023-11-28 20:52,11.11,280.00,14.00,CLR
ATL,2023-11-28 21:52,10.00,310.00,9.00,CLR
ATL,2023-11-28 22:52,7.22,320.00,7.00,CLR
ATL,2023-11-28 23:52,6.11,310.00,6.00,CLR
ATL,2023-11-29 00:52,4.44,310.00,6.00,CLR
ATL,2023-11-29 01:52,4.44,310.00,6.00,CLR
ATL,2023-11-29 02:52,3.33,320.00,8.00,CLR
ATL,2023-11-29 03:52,2.22,330.00,6.00,CLR
ATL,2023-11-29 04:52,1.67,330.00,7.00,CLR
ATL,2023-11-29 05:52,1.11,320.00,6.00,CLR
ATL,2023-11-29 06:52,0.00,310.00,6.00,CLR
ATL,2023-11-29 07:52,-0.56,300.00,7.00,CLR
ATL,2023-11-29 08:52,-1.11,300.00,6.00,CLR
ATL,2023-11-29 09:52,-1.67,300.00,7.00,CLR
ATL,2023-11-29 10:52,-1.67,310.00,6.00,CLR
ATL,2023-11-29 11:52,-1.67,320.00,8.00,CLR
ATL,2023-11-29 12:52,-1.11,320.00,5.00,CLR
ATL,2023-11-29 13:52,1.11,330.00,6.00,CLR
ATL,2023-11-29 14:52,4.44,320.00,7.00,CLR
ATL,2023-11-29 15:52,6.67,0.00,0.00,CLR
ATL,2023-11-29 16:52,8.89,0.00,0.00,CLR
ATL,2023-11-29 17:52,10.56,290.00,4.00,FEW
ATL,2023-11-29 18:52,12.22,330.00,5.00,FEW
ATL,2023-11-29 19:52,12.78,270.00,4.00,FEW
ATL,2023-11-29 20:52,12.78,270.00,4.00,FEW
ATL,2023-11-29 21:52,12.22,280.00,3.00,FEW
ATL,2023-11-29 22:52,10.00,0.00,0.00,FEW
ATL,2023-11-29 23:52,8.33,240.00,3.00,FEW
ATL,2023-11-30 00:52,7.22,220.00,3.00,FEW
ATL,2023-11-30 01:52,7.22,210.00,4.00,FEW
ATL,2023-11-30 02:52,6.67,230.00,6.00,FEW
ATL,2023-11-30 03:52,5.56,230.00,4.00,FEW
ATL,2023-11-30 04:52,5.56,220.00,3.00,FEW
ATL,2023-11-30 05:52,5.00,210.00,3.00,BKN
ATL,2023-11-30 06:52,5.56,270.00,3.00,BKN
ATL,2023-11-30 07:52,5.00,0.00,0.00,FEW
ATL,2023-11-30 08:52,4.44,0.00,0.00,BKN
ATL,2023-11-30 09:52,3.33,0.00,0.00,SCT
ATL,2023-11-30 10:52,2.78,0.00,0.00,BKN
ATL,2023-11-30 11:52,3.33,0.00,0.00,BKN
ATL,2023-11-30 12:52,3.33,0.00,0.00,FEW
ATL,2023-11-30 13:52,8.33,0.00,0.00,FEW
ATL,2023-11-30 14:46,11.00,0.00,0.00,FEW
ATL,2023-11-30 14:52,11.67,0.00,0.00,FEW
ATL,2023-11-30 15:52,12.78,130.00,4.00,FEW
ATL,2023-11-30 16:52,13.33,190.00,6.00,FEW
ATL,2023-11-30 17:52,13.89,200.00,7.00,FEW
ATL,2023-11-30 18:52,13.89,200.00,5.00,FEW
ATL,2023-11-30 19:52,14.44,190.00,7.00,FEW
ATL,2023-11-30 20:52,14.44,200.00,5.00,FEW
ATL,2023-11-30 21:52,12.78,130.00,4.00,FEW
ATL,2023-11-30 22:52,11.11,120.00,4.00,SCT
ATL,2023-11-30 23:52,10.56,120.00,4.00,SCT
ATL,2023-12-01 00:52,10.00,130.00,5.00,FEW
ATL,2023-12-01 01:52,8.89,130.00,4.00,FEW
ATL,2023-12-01 02:52,8.33,130.00,6.00,BKN
ATL,2023-12-01 03:52,8.89,120.00,6.00,FEW
ATL,2023-12-01 04:52,8.33,120.00,7.00,FEW
ATL,2023-12-01 05:52,8.89,130.00,6.00,BKN
ATL,2023-12-01 06:52,8.89,110.00,8.00,SCT
ATL,2023-12-01 07:52,8.89,120.00,7.00,FEW
ATL,2023-12-01 08:52,8.89,130.00,5.00,SCT
ATL,2023-12-01 09:52,9.44,130.00,5.00,BKN
ATL,2023-12-01 10:52,9.44,120.00,7.00,SCT
ATL,2023-12-01 11:52,9.44,100.00,4.00,SCT
ATL,2023-12-01 12:04,9.44,90.00,7.00,BKN
ATL,2023-12-01 12:52,8.89,110.00,8.00,BKN
ATL,2023-12-01 13:27,8.89,100.00,6.00,FEW
ATL,2023-12-01 13:52,8.89,120.00,7.00,FEW
ATL,2023-12-01 14:21,9.44,120.00,7.00,FEW
ATL,2023-12-01 14:38,9.44,130.00,7.00,SCT
ATL,2023-12-01 14:52,10.00,130.00,6.00,SCT
ATL,2023-12-01 15:28,10.00,130.00,8.00,BKN
ATL,2023-12-01 15:52,10.56,130.00,6.00,SCT
ATL,2023-12-01 16:15,11.11,140.00,5.00,FEW
ATL,2023-12-01 16:39,11.67,130.00,5.00,FEW
ATL,2023-12-01 16:50,12.00,140.00,5.00,FEW
ATL,2023-12-01 16:52,12.22,130.00,5.00,FEW
ATL,2023-12-01 17:04,12.22,130.00,5.00,FEW
ATL,2023-12-01 17:29,13.33,130.00,6.00,BKN
ATL,2023-12-01 17:41,13.33,140.00,6.00,SCT
