station,valid,tmpc,drct,sknt,skyc1
LGA,2024-12-21 17:51,-0.56,300.00,20.00,SCT
LGA,2024-12-21 18:51,-1.11,310.00,16.00,SCT
LGA,2024-12-21 19:51,-1.11,320.00,22.00,SCT
LGA,2024-12-21 20:51,-1.11,300.00,21.00,SCT
LGA,2024-12-21 21:51,-1.67,310.00,21.00,SCT
LGA,2024-12-21 22:51,-2.22,300.00,20.00,SCT
LGA,2024-12-21 23:51,-3.33,310.00,27.00,FEW
LGA,2024-12-22 00:51,-3.89,320.00,21.00,FEW
LGA,2024-12-22 01:51,-4.44,310.00,19.00,FEW
LGA,2024-12-22 02:51,-5.00,320.00,21.00,FEW
LGA,2024-12-22 03:51,-5.56,300.00,17.00,FEW
LGA,2024-12-22 04:51,-6.11,310.00,14.00,FEW
LGA,2024-12-22 05:51,-6.67,300.00,14.00,FEW
LGA,2024-12-22 06:51,-6.67,300.00,17.00,FEW
LGA,2024-12-22 07:51,-6.67,300.00,16.00,FEW
LGA,2024-12-22 08:51,-7.22,300.00,17.00,FEW
LGA,2024-12-22 09:51,-7.22,310.00,16.00,FEW
LGA,2024-12-22 10:51,-7.22,320.00,14.00,FEW
LGA,2024-12-22 11:51,-7.78,320.00,14.00,FEW
LGA,2024-12-22 12:51,-7.78,320.00,14.00,FEW
LGA,2024-12-22 13:51,-7.78,320.00,18.00,FEW
LGA,2024-12-22 14:51,-7.78,340.00,14.00,FEW
LGA,2024-12-22 15:51,-7.22,320.00,13.00,FEW
LGA,2024-12-22 16:51,-6.67,310.00,15.00,FEW
LGA,2024-12-22 17:51,-6.11,320.00,11.00,FEW
LGA,2024-12-22 18:51,-6.11,340.00,8.00,FEW
LGA,2024-12-22 19:51,-5.56,320.00,15.00,FEW
LGA,2024-12-22 20:51,-5.56,350.00,11.00,FEW
LGA,2024-12-22 21:51,-6.11,330.00,13.00,FEW
LGA,2024-12-22 22:51,-6.11,330.00,11.00,FEW
LGA,2024-12-22 23:51,-6.67,330.00,13.00,FEW
LGA,2024-12-23 00:51,-7.78,350.00,9.00,FEW
LGA,2024-12-23 01:51,-8.33,360.00,10.00,FEW
LGA,2024-12-23 02:51,-9.44,10.00,9.00,FEW
LGA,2024-12-23 03:51,-8.89,340.00,10.00,FEW
LGA,2024-12-23 04:51,-9.44,10.00,11.00,FEW
LGA,2024-12-23 05:51,-9.44,10.00,12.00,FEW
LGA,2024-12-23 06:51,-10.56,10.00,8.00,FEW
LGA,2024-12-23 07:51,-10.56,10.00,10.00,FEW
LGA,2024-12-23 08:51,-11.11,360.00,4.00,FEW
LGA,2024-12-23 09:51,-10.56,350.00,7.00,FEW
LGA,2024-12-23 10:51,-10.56,10.00,8.00,FEW
LGA,2024-12-23 11:51,-10.56,360.00,5.00,FEW
LGA,2024-12-23 12:51,-9.44,360.00,3.00,FEW
LGA,2024-12-23 13:51,-8.33,M,3.00,FEW
LGA,2024-12-23 14:51,-7.78,70.00,4.00,SCT
LGA,2024-12-23 15:51,-6.11,0.00,0.00,SCT
LGA,2024-12-23 16:51,-5.56,320.00,4.00,FEW
LGA,2024-12-23 17:51,-3.89,30.00,3.00,FEW
LGA,2024-12-23 18:51,-3.33,M,5.00,FEW
LGA,2024-12-23 19:51,-2.78,200.00,5.00,SCT
LGA,2024-12-23 20:51,-3.33,140.00,8.00,FEW
LGA,2024-12-23 21:51,-3.89,170.00,9.00,FEW
LGA,2024-12-23 22:51,-3.33,220.00,6.00,FEW
LGA,2024-12-23 23:51,-2.78,230.00,3.00,SCT
LGA,2024-12-24 00:51,-1.67,220.00,6.00,BKN
LGA,2024-12-24 01:51,-1.67,210.00,8.00,BKN
LGA,2024-12-24 02:51,-1.67,200.00,8.00,BKN
LGA,2024-12-24 03:51,-1.11,220.00,5.00,FEW
LGA,2024-12-24 04:51,-0.56,210.00,8.00,SCT
LGA,2024-12-24 05:51,0.00,220.00,7.00,OVC
LGA,2024-12-24 06:51,-0.56,230.00,9.00,OVC
LGA,2024-12-24 07:51,-0.56,230.00,6.00,OVC
LGA,2024-12-24 08:51,0.00,230.00,7.00,OVC
LGA,2024-12-24 09:51,0.00,220.00,6.00,OVC
LGA,2024-12-24 10:51,0.00,240.00,7.00,SCT
LGA,2024-12-24 11:51,0.56,240.00,14.00,SCT
LGA,2024-12-24 12:40,0.00,250.00,13.00,OVC
LGA,2024-12-24 12:51,-0.56,240.00,9.00,OVC
LGA,2024-12-24 13:51,-1.11,250.00,9.00,OVC
LGA,2024-12-24 14:35,-0.56,230.00,6.00,SCT
LGA,2024-12-24 14:51,0.00,240.00,6.00,SCT
LGA,2024-12-24 15:51,0.00,260.00,10.00,SCT
LGA,2024-12-24 16:51,0.56,290.00,12.00,SCT
LGA,2024-12-24 17:51,1.11,290.00,9.00,SCT
LGA,2024-12-24 18:51,2.78,300.00,9.00,SCT
LGA,2024-12-24 19:51,3.89,320.00,4.00,FEW
LGA,2024-12-24 20:51,4.44,320.00,13.00,FEW
LGA,2024-12-24 21:51,4.44,330.00,8.00,BKN
LGA,2024-12-24 22:51,3.89,330.00,9.00,BKN
LGA,2024-12-24 23:51,3.89,330.00,9.00,BKN
LGA,2024-12-25 00:51,3.33,350.00,9.00,BKN
LGA,2024-12-25 01:51,3.33,330.00,7.00,SCT
LGA,2024-12-25 02:51,3.33,350.00,7.00,BKN
LGA,2024-12-25 03:51,2.22,20.00,9.00,BKN
LGA,2024-12-25 04:51,1.11,10.00,6.00,FEW
LGA,2024-12-25 05:51,0.56,10.00,4.00,FEW
LGA,2024-12-25 06:51,0.56,40.00,6.00,BKN
LGA,2024-12-25 07:51,1.11,10.00,7.00,BKN
LGA,2024-12-25 08:51,1.11,360.00,5.00,OVC
LGA,2024-12-25 09:51,1.11,340.00,5.00,OVC
LGA,2024-12-25 10:51,1.11,10.00,4.00,OVC
LGA,2024-12-25 11:51,1.11,340.00,7.00,BKN
LGA,2024-12-25 12:51,1.11,360.00,8.00,FEW
LGA,2024-12-25 13:51,0.56,10.00,8.00,FEW
LGA,2024-12-25 14:51,0.56,40.00,8.00,FEW
LGA,2024-12-25 15:51,0.56,20.00,4.00,FEW
LGA,2024-12-25 16:51,1.11,340.00,9.00,FEW
LGA,2024-12-25 17:51,1.11,330.00,7.00,FEW
LGA,2024-12-25 18:51,1.67,340.00,8.00,BKN
LGA,2024-12-25 19:51,2.22,310.00,10.00,SCT
LGA,2024-12-25 20:51,2.22,330.00,8.00,FEW
LGA,2024-12-25 21:51,1.11,10.00,6.00,FEW
LGA,2024-12-25 22:51,1.11,20.00,7.00,FEW
LGA,2024-12-25 23:51,0.56,30.00,6.00,FEW
LGA,2024-12-26 00:51,0.00,20.00,8.00,BKN
LGA,2024-12-26 01:51,-0.56,360.00,10.00,BKN
LGA,2024-12-26 02:51,-1.11,20.00,8.00,FEW
LGA,2024-12-26 03:51,-1.67,10.00,8.00,BKN
LGA,2024-12-26 04:51,-2.22,350.00,8.00,BKN
LGA,2024-12-26 05:51,-2.78,10.00,5.00,BKN
LGA,2024-12-26 06:51,-2.78,360.00,5.00,BKN
LGA,2024-12-26 07:51,-2.78,10.00,6.00,BKN
LGA,2024-12-26 08:51,-2.78,350.00,6.00,SCT
LGA,2024-12-26 09:51,-3.33,360.00,6.00,FEW
LGA,2024-12-26 10:51,-3.33,360.00,5.00,FEW
LGA,2024-12-26 11:51,-3.33,10.00,7.00,FEW
LGA,2024-12-26 12:51,-3.33,10.00,6.00,FEW
LGA,2024-12-26 13:51,-2.22,360.00,6.00,BKN
LGA,2024-12-26 14:51,-1.11,10.00,5.00,SCT
LGA,2024-12-26 15:51,-0.56,350.00,4.00,SCT
LGA,2024-12-26 16:51,1.11,350.00,3.00,BKN
LGA,2024-12-26 17:51,1.67,30.00,3.00,SCT
LGA,2024-12-26 18:51,2.78,350.00,5.00,SCT
LGA,2024-12-26 19:51,2.78,350.00,3.00,FEW
LGA,2024-12-26 20:51,2.78,20.00,3.00,FEW
LGA,2024-12-26 21:51,1.67,30.00,4.00,CLR
LGA,2024-12-26 22:51,1.11,20.00,6.00,CLR
LGA,2024-12-26 23:51,0.56,30.00,5.00,CLR
LGA,2024-12-27 00:51,0.56,360.00,3.00,CLR
LGA,2024-12-27 01:51,0.00,10.00,4.00,CLR
LGA,2024-12-27 02:51,-0.56,20.00,3.00,CLR
LGA,2024-12-27 03:51,-0.56,40.00,3.00,CLR
LGA,2024-12-27 04:51,-0.56,350.00,4.00,CLR
LGA,2024-12-27 05:51,-1.11,340.00,4.00,CLR
LGA,2024-12-27 06:51,-1.67,10.00,3.00,CLR
LGA,2024-12-27 07:51,-1.67,360.00,3.00,CLR
LGA,2024-12-27 08:51,-1.67,10.00,4.00,CLR
LGA,2024-12-27 09:51,-1.67,340.00,4.00,CLR
LGA,2024-12-27 10:51,-1.67,340.00,3.00,CLR
LGA,2024-12-27 11:51,-2.22,50.00,3.00,FEW
LGA,2024-12-27 12:51,-1.67,50.00,4.00,FEW
LGA,2024-12-27 13:51,-0.56,60.00,3.00,FEW
LGA,2024-12-27 14:51,0.00,70.00,4.00,FEW
LGA,2024-12-27 15:51,1.67,90.00,3.00,FEW
LGA,2024-12-27 16:51,3.33,0.00,0.00,FEW
LGA,2024-12-27 17:51,4.44,50.00,4.00,FEW
LGA,2024-12-27 18:51,6.11,240.00,5.00,FEW
LGA,2024-12-27 19:51,6.11,230.00,6.00,FEW
LGA,2024-12-27 20:51,5.56,170.00,7.00,FEW
LGA,2024-12-27 21:51,4.44,190.00,5.00,FEW
LGA,2024-12-27 22:51,4.44,190.00,4.00,FEW
LGA,2024-12-27 23:51,4.44,210.00,3.00,FEW
LGA,2024-12-28 00:51,3.89,190.00,3.00,FEW
LGA,2024-12-28 01:51,3.89,180.00,5.00,FEW
LGA,2024-12-28 02:51,5.00,190.00,5.00,FEW
LGA,2024-12-28 03:51,5.00,200.00,4.00,OVC
LGA,2024-12-28 04:51,5.56,200.00,3.00,OVC
LGA,2024-12-28 05:51,6.11,230.00,4.00,BKN
LGA,2024-12-28 06:51,6.11,190.00,5.00,BKN
LGA,2024-12-28 07:51,6.11,210.00,3.00,BKN
LGA,2024-12-28 08:51,5.56,0.00,0.00,SCT
LGA,2024-12-28 09:01,5.56,0.00,0.00,BKN
LGA,2024-12-28 09:38,4.44,50.00,7.00,OVC
LGA,2024-12-28 09:51,3.89,50.00,7.00,OVC
LGA,2024-12-28 10:19,3.89,50.00,7.00,OVC
LGA,2024-12-28 10:30,3.89,60.00,6.00,OVC
LGA,2024-12-28 10:51,3.89,70.00,5.00,OVC
LGA,2024-12-28 11:51,4.44,50.00,3.00,OVC
LGA,2024-12-28 12:49,4.00,50.00,4.00,OVC
LGA,2024-12-28 12:51,4.44,60.00,4.00,OVC
LGA,2024-12-28 13:42,4.44,60.00,5.00,OVC
LGA,2024-12-28 13:51,5.00,50.00,5.00,OVC
LGA,2024-12-28 14:51,5.56,0.00,0.00,OVC
LGA,2024-12-28 15:51,5.56,300.00,3.00,OVC
LGA,2024-12-28 16:51,6.11,70.00,4.00,OVC
LGA,2024-12-28 17:51,6.67,0.00,0.00,BKN
LGA,2024-12-28 18:51,7.22,60.00,3.00,BKN
LGA,2024-12-28 19:19,7.78,0.00,0.00,BKN
LGA,2024-12-28 19:44,8.33,0.00,0.00,BKN
LGA,2024-12-28 19:51,8.89,0.00,0.00,BKN
LGA,2024-12-28 20:11,8.89,220.00,4.00,BKN
LGA,2024-12-28 20:51,9.44,0.00,0.00,BKN
LGA,2024-12-28 21:51,8.33,90.00,3.00,BKN
LGA,2024-12-28 22:45,8.00,0.00,0.00,BKN
LGA,2024-12-28 22:51,7.78,0.00,0.00,BKN
LGA,2024-12-28 23:51,9.44,200.00,3.00,BKN
LGA,2024-12-29 00:51,9.44,180.00,4.00,BKN
LGA,2024-12-29 01:51,9.44,190.00,4.00,BKN
LGA,2024-12-29 02:51,9.44,230.00,3.00,OVC
LGA,2024-12-29 03:51,10.00,220.00,3.00,BKN
LGA,2024-12-29 04:51,9.44,0.00,0.00,OVC
LGA,2024-12-29 05:51,8.33,0.00,0.00,OVC
LGA,2024-12-29 06:51,7.78,70.00,3.00,BKN
LGA,2024-12-29 07:51,7.78,60.00,5.00,OVC
LGA,2024-12-29 08:51,7.78,30.00,4.00,BKN
LGA,2024-12-29 09:51,7.78,60.00,6.00,BKN
LGA,2024-12-29 10:51,7.78,70.00,4.00,SCT
LGA,2024-12-29 11:51,7.78,40.00,4.00,SCT
LGA,2024-12-29 12:51,8.33,70.00,6.00,FEW
LGA,2024-12-29 12:59,7.78,60.00,4.00,FEW
LGA,2024-12-29 13:51,8.33,60.00,6.00,FEW
LGA,2024-12-29 14:04,8.33,M,3.00,FEW
LGA,2024-12-29 14:51,9.44,90.00,4.00,FEW
LGA,2024-12-29 15:24,9.44,50.00,4.00,FEW
LGA,2024-12-29 15:36,9.44,50.00,4.00,SCT
LGA,2024-12-29 15:51,10.00,90.00,4.00,SCT
LGA,2024-12-29 15:56,10.56,90.00,4.00,FEW
LGA,2024-12-29 16:51,13.33,160.00,8.00,FEW
LGA,2024-12-29 17:51,14.44,190.00,10.00,FEW
LGA,2024-12-29 18:51,14.44,180.00,9.00,FEW
LGA,2024-12-29 19:51,13.33,170.00,13.00,BKN
LGA,2024-12-29 20:51,13.33,180.00,12.00,SCT
LGA,2024-12-29 21:51,12.22,180.00,11.00,SCT
LGA,2024-12-29 22:51,12.22,170.00,12.00,SCT
LGA,2024-12-29 23:51,12.22,170.00,9.00,SCT
LGA,2024-12-30 00:51,12.78,180.00,13.00,SCT
LGA,2024-12-30 01:51,12.78,180.00,13.00,SCT
LGA,2024-12-30 02:51,13.33,160.00,17.00,SCT
LGA,2024-12-30 03:51,13.33,170.00,16.00,SCT
LGA,2024-12-30 04:51,13.33,160.00,22.00,FEW
LGA,2024-12-30 05:51,13.33,160.00,17.00,FEW
LGA,2024-12-30 06:49,13.00,190.00,18.00,SCT
LGA,2024-12-30 06:51,12.78,190.00,13.00,SCT
LGA,2024-12-30 07:21,12.22,170.00,15.00,BKN
LGA,2024-12-30 07:51,12.78,170.00,18.00,BKN
LGA,2024-12-30 08:46,12.00,180.00,12.00,SCT
LGA,2024-12-30 08:51,12.22,170.00,14.00,SCT
LGA,2024-12-30 09:51,12.22,180.00,8.00,SCT
LGA,2024-12-30 10:41,11.67,180.00,7.00,OVC
LGA,2024-12-30 10:51,11.67,170.00,9.00,OVC
LGA,2024-12-30 11:51,11.11,190.00,6.00,BKN
LGA,2024-12-30 12:48,12.00,200.00,7.00,FEW
LGA,2024-12-30 12:51,11.67,210.00,7.00,FEW
LGA,2024-12-30 13:51,13.89,230.00,11.00,FEW
LGA,2024-12-30 14:43,13.89,240.00,11.00,BKN
LGA,2024-12-30 14:51,13.89,250.00,13.00,BKN
LGA,2024-12-30 15:08,13.89,250.00,15.00,BKN
LGA,2024-12-30 15:46,13.00,260.00,18.00,SCT
LGA,2024-12-30 15:51,13.89,250.00,15.00,SCT
LGA,2024-12-30 16:51,13.89,260.00,17.00,FEW
LGA,2024-12-30 17:51,13.89,260.00,13.00,FEW
LGA,2024-12-30 18:51,13.89,260.00,18.00,SCT
LGA,2024-12-30 19:51,13.33,260.00,18.00,BKN
LGA,2024-12-30 20:51,12.78,260.00,18.00,BKN
LGA,2024-12-30 21:51,12.78,270.00,15.00,BKN
LGA,2024-12-30 22:51,12.22,250.00,8.00,BKN
LGA,2024-12-30 23:51,11.67,240.00,14.00,FEW
LGA,2024-12-31 00:51,11.11,230.00,13.00,FEW
LGA,2024-12-31 01:51,11.11,260.00,16.00,BKN
LGA,2024-12-31 02:51,11.11,250.00,13.00,FEW
LGA,2024-12-31 03:51,10.56,240.00,8.00,FEW
LGA,2024-12-31 04:51,10.00,260.00,15.00,CLR
LGA,2024-12-31 05:51,9.44,250.00,9.00,CLR
LGA,2024-12-31 06:51,8.89,250.00,12.00,CLR
LGA,2024-12-31 07:51,8.33,280.00,8.00,CLR
LGA,2024-12-31 08:51,8.33,250.00,9.00,CLR
LGA,2024-12-31 09:51,8.33,250.00,10.00,CLR
LGA,2024-12-31 10:51,8.33,250.00,9.00,CLR
LGA,2024-12-31 11:51,8.33,260.00,7.00,FEW
LGA,2024-12-31 12:51,7.22,0.00,0.00,FEW
LGA,2024-12-31 13:51,8.89,0.00,0.00,FEW
LGA,2024-12-31 14:51,10.00,0.00,0.00,FEW
LGA,2024-12-31 15:51,10.56,60.00,4.00,BKN
LGA,2024-12-31 16:51,11.11,180.00,8.00,BKN
LGA,2024-12-31 17:51,11.11,170.00,7.00,FEW
LGA,2024-12-31 18:51,11.11,150.00,11.00,FEW
LGA,2024-12-31 19:51,11.11,140.00,12.00,FEW
LGA,2024-12-31 20:51,10.00,130.00,10.00,FEW
LGA,2024-12-31 21:51,10.00,120.00,10.00,FEW
LGA,2024-12-31 22:51,9.44,100.00,9.00,BKN
LGA,2024-12-31 23:51,8.89,80.00,10.00,FEW
LGA,2025-01-01 00:51,7.22,40.00,10.00,BKN
LGA,2025-01-01 01:51,7.22,50.00,16.00,BKN
LGA,2025-01-01 02:31,6.67,30.00,15.00,BKN
LGA,2025-01-01 02:51,6.67,20.00,10.00,BKN
LGA,2025-01-01 02:54,6.67,30.00,10.00,FEW
LGA,2025-01-01 03:48,7.00,50.00,15.00,SCT
LGA,2025-01-01 03:51,6.67,40.00,17.00,SCT
LGA,2025-01-01 04:09,6.67,40.00,12.00,SCT
LGA,2025-01-01 04:20,7.22,50.00,15.00,SCT
LGA,2025-01-01 04:43,7.22,40.00,9.00,SCT
LGA,2025-01-01 04:51,7.22,40.00,11.00,FEW
LGA,2025-01-01 05:43,7.22,60.00,5.00,SCT
LGA,2025-01-01 05:51,7.22,40.00,10.00,SCT
LGA,2025-01-01 06:11,7.22,30.00,5.00,BKN
LGA,2025-01-01 06:45,7.00,20.00,4.00,OVC
LGA,2025-01-01 06:51,7.22,40.00,4.00,OVC
LGA,2025-01-01 07:51,7.22,110.00,3.00,OVC
LGA,2025-01-01 08:46,7.00,310.00,3.00,OVC
LGA,2025-01-01 08:51,7.22,0.00,0.00,BKN
LGA,2025-01-01 09:06,7.22,0.00,0.00,SCT
LGA,2025-01-01 09:51,8.33,0.00,0.00,BKN
LGA,2025-01-01 10:20,8.89,250.00,5.00,SCT
LGA,2025-01-01 10:51,8.89,260.00,7.00,SCT
LGA,2025-01-01 11:51,8.89,250.00,13.00,FEW
LGA,2025-01-01 12:26,8.89,260.00,12.00,BKN
LGA,2025-01-01 12:51,8.33,260.00,10.00,BKN
LGA,2025-01-01 13:42,8.89,250.00,10.00,SCT
LGA,2025-01-01 13:51,9.44,260.00,11.00,SCT
LGA,2025-01-01 14:51,10.00,240.00,11.00,FEW
LGA,2025-01-01 15:51,10.56,260.00,12.00,FEW
LGA,2025-01-01 16:51,11.11,270.00,17.00,SCT
LGA,2025-01-01 17:51,10.00,260.00,18.00,SCT
LGA,2025-01-01 18:51,8.89,270.00,16.00,BKN
LGA,2025-01-01 19:51,7.78,260.00,18.00,BKN
LGA,2025-01-01 20:51,7.22,300.00,24.00,SCT
LGA,2025-01-01 21:51,7.22,280.00,17.00,BKN
LGA,2025-01-01 22:51,6.67,290.00,21.00,BKN
LGA,2025-01-01 23:51,6.11,290.00,22.00,SCT
LGA,2025-01-02 00:51,6.11,290.00,21.00,SCT
LGA,2025-01-02 01:51,5.56,300.00,28.00,SCT
LGA,2025-01-02 02:51,5.56,290.00,19.00,SCT
LGA,2025-01-02 03:51,5.56,280.00,16.00,SCT
LGA,2025-01-02 04:51,5.00,270.00,19.00,FEW
LGA,2025-01-02 05:51,4.44,260.00,20.00,FEW
LGA,2025-01-02 06:51,4.44,270.00,17.00,FEW
LGA,2025-01-02 07:51,4.44,270.00,18.00,FEW
LGA,2025-01-02 08:51,4.44,260.00,13.00,SCT
LGA,2025-01-02 09:51,3.89,260.00,18.00,BKN
LGA,2025-01-02 10:51,3.89,250.00,16.00,SCT
LGA,2025-01-02 11:51,3.33,260.00,18.00,SCT
LGA,2025-01-02 12:51,3.33,260.00,19.00,FEW
LGA,2025-01-02 13:51,3.89,260.00,15.00,SCT
LGA,2025-01-02 14:51,4.44,260.00,20.00,SCT
LGA,2025-01-02 15:51,5.00,270.00,21.00,BKN
LGA,2025-01-02 16:51,5.56,290.00,18.00,BKN
LGA,2025-01-02 17:51,6.11,270.00,25.00,BKN
LGA,2025-01-02 18:51,6.11,260.00,16.00,BKN
LGA,2025-01-02 19:51,5.56,270.00,18.00,BKN
LGA,2025-01-02 20:51,5.00,270.00,16.00,FEW
LGA,2025-01-02 21:51,4.44,260.00,17.00,SCT
LGA,2025-01-02 22:51,3.89,270.00,14.00,FEW
LGA,2025-01-02 23:51,3.33,270.00,20.00,FEW
LGA,2025-01-03 00:51,2.78,270.00,14.00,FEW
LGA,2025-01-03 01:51,2.22,260.00,18.00,FEW
LGA,2025-01-03 02:51,1.67,260.00,20.00,SCT
LGA,2025-01-03 03:51,1.67,250.00,17.00,FEW
LGA,2025-01-03 04:51,1.67,270.00,18.00,FEW
LGA,2025-01-03 05:51,1.11,260.00,15.00,FEW
LGA,2025-01-03 06:51,1.11,270.00,11.00,FEW
LGA,2025-01-03 07:51,1.67,300.00,17.00,OVC
LGA,2025-01-03 08:51,1.67,300.00,15.00,OVC
LGA,2025-01-03 09:51,1.67,290.00,13.00,OVC
LGA,2025-01-03 10:51,1.11,270.00,11.00,OVC
LGA,2025-01-03 11:51,1.11,260.00,14.00,BKN
LGA,2025-01-03 12:51,1.11,260.00,15.00,BKN
LGA,2025-01-03 13:51,1.11,260.00,15.00,BKN
LGA,2025-01-03 14:51,2.22,250.00,14.00,SCT
LGA,2025-01-03 15:51,2.78,260.00,15.00,SCT
LGA,2025-01-03 16:51,2.78,250.00,11.00,SCT
LGA,2025-01-03 17:51,3.33,260.00,9.00,SCT
LGA,2025-01-03 18:51,3.89,260.00,7.00,SCT
LGA,2025-01-03 19:51,3.89,240.00,11.00,BKN
LGA,2025-01-03 20:51,3.33,250.00,12.00,BKN
LGA,2025-01-03 21:51,2.78,260.00,9.00,SCT
LGA,2025-01-03 22:51,2.22,260.00,11.00,FEW
LGA,2025-01-03 23:51,1.67,300.00,17.00,BKN
LGA,2025-01-04 00:51,1.67,290.00,10.00,FEW
LGA,2025-01-04 01:51,1.11,290.00,12.00,FEW
LGA,2025-01-04 02:51,0.56,280.00,10.00,FEW
LGA,2025-01-04 03:51,0.00,280.00,10.00,FEW
LGA,2025-01-04 04:51,0.00,300.00,14.00,FEW
LGA,2025-01-04 05:51,0.00,300.00,17.00,FEW
LGA,2025-01-04 06:51,-0.56,300.00,18.00,FEW
LGA,2025-01-04 07:51,0.00,290.00,12.00,SCT
LGA,2025-01-04 08:51,0.00,290.00,18.00,SCT
LGA,2025-01-04 09:51,-0.56,310.00,22.00,SCT
LGA,2025-01-04 10:51,-0.56,290.00,18.00,SCT
LGA,2025-01-04 11:51,-0.56,290.00,16.00,SCT
LGA,2025-01-04 12:51,-0.56,290.00,18.00,BKN
LGA,2025-01-04 13:51,0.00,300.00,17.00,BKN
LGA,2025-01-04 14:51,0.56,300.00,17.00,BKN
LGA,2025-01-04 15:51,0.56,300.00,26.00,BKN
LGA,2025-01-04 16:51,1.11,300.00,20.00,BKN
LGA,2025-01-04 17:51,0.56,290.00,24.00,BKN
LGA,2025-01-04 18:51,0.56,300.00,27.00,BKN
LGA,2025-01-04 19:51,0.56,310.00,27.00,SCT
LGA,2025-01-04 20:51,0.00,300.00,22.00,BKN
LGA,2025-01-04 21:51,0.00,300.00,20.00,BKN
LGA,2025-01-04 22:51,0.00,280.00,16.00,SCT
LGA,2025-01-04 23:51,-0.56,270.00,17.00,SCT
LGA,2025-01-05 00:51,-0.56,270.00,22.00,SCT
LGA,2025-01-05 01:51,-0.56,260.00,17.00,FEW
LGA,2025-01-05 02:51,-1.11,270.00,16.00,FEW
LGA,2025-01-05 03:51,-1.67,260.00,16.00,BKN
LGA,2025-01-05 04:51,-1.67,260.00,19.00,SCT
LGA,2025-01-05 05:51,-1.67,260.00,17.00,SCT
LGA,2025-01-05 06:51,-1.67,260.00,16.00,BKN
LGA,2025-01-05 07:51,-1.67,260.00,13.00,BKN
LGA,2025-01-05 08:51,-1.67,260.00,11.00,BKN
LGA,2025-01-05 09:51,-1.67,270.00,12.00,BKN
LGA,2025-01-05 10:51,-1.67,270.00,14.00,BKN
LGA,2025-01-05 11:51,-1.67,260.00,14.00,BKN
LGA,2025-01-05 12:51,-1.67,260.00,14.00,BKN
LGA,2025-01-05 13:51,-1.67,260.00,18.00,BKN
LGA,2025-01-05 14:51,-1.11,270.00,13.00,BKN
LGA,2025-01-05 15:51,-0.56,290.00,16.00,FEW
LGA,2025-01-05 16:51,-0.56,290.00,14.00,FEW
LGA,2025-01-05 17:51,0.56,300.00,16.00,BKN
LGA,2025-01-05 18:51,0.56,300.00,17.00,SCT
LGA,2025-01-05 19:51,0.56,310.00,18.00,SCT
LGA,2025-01-05 20:51,0.56,310.00,18.00,SCT
LGA,2025-01-05 21:51,0.00,300.00,16.00,FEW
LGA,2025-01-05 22:51,0.00,280.00,15.00,FEW
LGA,2025-01-05 23:51,-0.56,290.00,18.00,FEW
LGA,2025-01-06 00:51,-0.56,300.00,15.00,FEW
LGA,2025-01-06 01:51,-0.56,290.00,14.00,FEW
LGA,2025-01-06 02:51,-0.56,290.00,12.00,FEW
LGA,2025-01-06 03:51,-0.56,300.00,7.00,FEW
LGA,2025-01-06 04:51,-0.56,300.00,9.00,FEW
LGA,2025-01-06 05:51,-1.11,300.00,8.00,FEW
LGA,2025-01-06 06:51,-1.11,310.00,8.00,FEW
LGA,2025-01-06 07:51,-0.56,310.00,8.00,FEW
LGA,2025-01-06 08:51,-0.56,310.00,9.00,BKN
LGA,2025-01-06 09:51,-1.11,320.00,5.00,BKN
LGA,2025-01-06 10:51,-1.11,300.00,4.00,SCT
LGA,2025-01-06 11:51,-0.56,0.00,0.00,SCT
LGA,2025-01-06 12:51,-0.56,0.00,0.00,FEW
LGA,2025-01-06 13:51,-0.56,70.00,4.00,FEW
LGA,2025-01-06 14:51,-0.56,50.00,5.00,FEW
LGA,2025-01-06 15:09,-0.56,50.00,5.00,BKN
LGA,2025-01-06 15:36,-1.11,M,4.00,SCT
LGA,2025-01-06 15:51,-1.11,90.00,3.00,SCT
LGA,2025-01-06 16:38,-1.11,40.00,5.00,SCT
LGA,2025-01-06 16:51,-1.11,40.00,5.00,SCT
LGA,2025-01-06 17:03,-1.67,50.00,4.00,FEW
LGA,2025-01-06 17:07,-1.67,50.00,5.00,SCT
LGA,2025-01-06 17:51,-1.67,50.00,6.00,SCT
LGA,2025-01-06 18:05,-1.67,30.00,6.00,SCT
LGA,2025-01-06 18:41,-1.67,40.00,7.00,SCT
LGA,2025-01-06 18:51,-1.67,40.00,7.00,SCT
LGA,2025-01-06 19:20,-1.11,360.00,8.00,FEW
LGA,2025-01-06 19:51,-1.11,10.00,9.00,SCT
LGA,2025-01-06 20:30,-1.11,10.00,11.00,SCT
LGA,2025-01-06 20:51,-1.11,360.00,11.00,FEW
LGA,2025-01-06 21:51,-1.11,360.00,11.00,FEW
LGA,2025-01-06 22:51,-1.67,10.00,10.00,FEW
LGA,2025-01-06 23:51,-2.22,360.00,13.00,FEW
LGA,2025-01-07 00:51,-2.78,360.00,9.00,FEW
LGA,2025-01-07 01:51,-3.33,340.00,14.00,FEW
LGA,2025-01-07 02:51,-4.44,350.00,17.00,FEW
LGA,2025-01-07 03:51,-4.44,320.00,19.00,OVC
LGA,2025-01-07 04:51,-5.00,340.00,14.00,OVC
LGA,2025-01-07 05:51,-6.11,320.00,21.00,FEW
LGA,2025-01-07 06:51,-6.67,330.00,20.00,SCT
